订单交易时间,订单编号,订单来源,用户ID,会员,首次下单用户,性别,品类,商品单价,购买数量,活动优惠,换货,退货,已评价
2023-01-29 00:00:00,O00000285,直播下单,U00928,是,是,女,数码,130,1,否,0,0,0
2023-01-29 00:00:00,O00000286,店铺下单,U01018,是,否,女,数码,196,1,否,1,0,1
2023-01-29 00:00:00,O00000287,店铺下单,U01024,否,否,男,家居,164,1,是,0,0,1
2023-01-29 00:00:00,O00000288,直播下单,U00659,是,否,女,食品,117,1,是,1,0,0
2023-01-30 00:00:00,O00000289,直播下单,U00210,是,否,男,数码,140,1,否,0,0,1
2023-01-30 00:00:00,O00000290,店铺下单,U00971,否,是,男,数码,152,1,是,0,0,1
2023-01-30 00:00:00,O00000291,店铺下单,U01231,是,否,男,家居,179,1,是,0,0,0
2023-01-30 00:00:00,O00000292,店铺下单,U00898,是,否,男,数码,123,1,否,0,0,1
2023-01-30 00:00:00,O00000293,店铺下单,U00008,否,否,男,家居,130,1,否,0,0,1
2023-01-30 00:00:00,O00000294,直播下单,U00594,否,是,女,服饰,157,1,是,1,0,1
2023-01-30 00:00:00,O00000295,店铺下单,U00470,是,否,男,食品,100,1,否,1,0,1
2023-01-30 00:00:00,O00000296,店铺下单,U00628,否,是,男,数码,42,1,否,0,0,1
2023-01-30 00:00:00,O00000297,直播下单,U01529,是,否,女,数码,124,1,否,0,0,1
2023-01-30 00:00:00,O00000298,店铺下单,U01789,否,是,女,服饰,112,1,是,0,0,1
2023-01-30 00:00:00,O00000299,店铺下单,U00581,是,是,女,家居,193,1,否,1,0,0
2023-01-31 00:00:00,O00000300,店铺下单,U00681,是,否,男,数码,39,1,否,0,0,1
2023-01-31 00:00:00,O00000301,直播下单,U01871,否,是,女,家居,50,1,是,0,0,1
2023-01-31 00:00:00,O00000302,店铺下单,U00160,是,否,女,数码,114,1,否,0,0,1
2023-01-31 00:00:00,O00000303,直播下单,U00297,是,否,女,数码,112,1,是,0,0,0
2023-01-31 00:00:00,O00000304,直播下单,U01959,否,否,男,家居,108,1,否,0,0,1
2023-01-31 00:00:00,O00000305,直播下单,U01886,是,否,女,服饰,124,1,是,0,0,1
2023-02-01 00:00:00,O00000306,店铺下单,U01927,否,否,女,食品,165,1,否,0,0,1
2023-02-01 00:00:00,O00000307,店铺下单,U00542,否,否,男,服饰,169,1,否,0,0,1
2023-02-01 00:00:00,O00000308,直播下单,U00733,否,是,女,食品,116,1,是,0,1,1
2023-02-01 00:00:00,O00000309,直播下单,U00272,是,否,女,食品,124,2,否,0,0,1
2023-02-01 00:00:00,O00000310,直播下单,U00739,是,否,男,食品,193,1,否,0,0,1
2023-02-01 00:00:00,O00000311,直播下单,U01358,否,否,女,家居,178,1,否,0,0,1
2023-02-01 00:00:00,O00000312,直播下单,U00906,否,否,男,服饰,186,1,否,0,0,1
2023-02-01 00:00:00,O00000313,直播下单,U00430,否,否,男,数码,128,1,否,0,0,0
2023-02-01 00:00:00,O00000314,直播下单,U00923,否,否,女,家居,127,1,否,0,0,1
2023-02-01 00:00:00,O00000315,店铺下单,U00294,否,否,男,服饰,166,1,否,0,0,1
2023-02-02 00:00:00,O00000316,店铺下单,U00005,否,是,男,家居,164,1,是,0,0,1
2023-02-02 00:00:00,O00000317,店铺下单,U00370,否,否,女,服饰,181,1,是,0,0,0
2023-02-02 00:00:00,O00000318,直播下单,U00619,否,否,男,数码,85,1,否,0,0,1
2023-02-02 00:00:00,O00000319,店铺下单,U01636,否,是,男,服饰,156,1,否,0,0,0
2023-02-02 00:00:00,O00000320,店铺下单,U01144,是,否,女,服饰,161,1,否,0,0,1
2023-02-02 00:00:00,O00000321,直播下单,U01057,是,否,女,数码,146,2,否,0,0,1
2023-02-03 00:00:00,O00000322,直播下单,U01120,否,否,男,家居,189,1,是,0,0,1
2023-02-03 00:00:00,O00000323,直播下单,U00833,否,否,女,数码,177,1,否,0,0,0
2023-02-03 00:00:00,O00000324,直播下单,U01596,是,是,男,家居,91,1,是,0,0,1
2023-02-03 00:00:00,O00000325,直播下单,U00849,是,否,男,家居,41,1,是,0,0,1
2023-02-03 00:00:00,O00000326,店铺下单,U00849,是,否,女,数码,67,3,否,0,0,0
2023-02-04 00:00:00,O00000327,店铺下单,U01498,是,是,男,服饰,185,1,是,0,0,1
2023-02-04 00:00:00,O00000328,直播下单,U01312,否,是,男,食品,117,1,否,0,0,1
2023-02-04 00:00:00,O00000329,直播下单,U01486,否,是,女,服饰,73,1,是,0,0,1
2023-02-04 00:00:00,O00000330,店铺下单,U01987,是,否,女,服饰,167,1,否,0,0,1
2023-02-04 00:00:00,O00000331,直播下单,U01129,否,否,女,服饰,52,1,是,0,1,1
2023-02-04 00:00:00,O00000332,店铺下单,U00856,否,否,女,数码,72,2,是,0,0,1
2023-02-04 00:00:00,O00000333,直播下单,U00687,否,否,女,数码,189,1,是,0,0,1
2023-02-04 00:00:00,O00000334,店铺下单,U00191,否,否,女,家居,152,1,否,0,0,1
2023-02-04 00:00:00,O00000335,店铺下单,U00175,是,否,男,数码,77,2,是,0,0,1
2023-02-04 00:00:00,O00000336,店铺下单,U01885,否,否,女,家居,172,1,是,0,1,1
2023-02-04 00:00:00,O00000337,店铺下单,U00931,否,是,女,家居,197,2,否,0,0,1
2023-02-04 00:00:00,O00000338,直播下单,U01736,否,否,男,数码,44,1,是,0,1,1
2023-02-04 00:00:00,O00000339,店铺下单,U01595,是,否,女,数码,131,3,是,0,0,1
2023-02-05 00:00:00,O00000340,店铺下单,U01156,否,否,男,食品,123,1,否,0,0,1
2023-02-05 00:00:00,O00000341,店铺下单,U00487,否,是,男,家居,164,1,是,0,0,1
2023-02-05 00:00:00,O00000342,店铺下单,U01281,否,否,女,服饰,73,1,否,0,0,1
2023-02-05 00:00:00,O00000343,店铺下单,U01141,是,否,女,数码,46,1,是,0,0,1
2023-02-05 00:00:00,O00000344,店铺下单,U00004,否,是,男,家居,68,2,否,0,1,1
2023-02-05 00:00:00,O00000345,直播下单,U01777,否,否,男,服饰,91,1,否,0,0,1
2023-02-05 00:00:00,O00000346,店铺下单,U01517,是,是,女,家居,171,1,否,0,0,1
2023-02-05 00:00:00,O00000347,店铺下单,U00388,否,否,女,服饰,186,1,否,0,0,1
2023-02-05 00:00:00,O00000348,店铺下单,U01338,是,是,男,服饰,59,3,是,0,0,0
2023-02-05 00:00:00,O00000349,直播下单,U01240,否,否,女,服饰,117,1,否,0,0,1
2023-02-05 00:00:00,O00000350,直播下单,U01025,否,否,男,食品,153,1,否,0,0,0
2023-02-05 00:00:00,O00000351,店铺下单,U00160,是,否,女,数码,78,1,否,0,1,1
2023-02-05 00:00:00,O00000352,直播下单,U00693,否,否,男,数码,73,1,是,0,0,1
2023-02-06 00:00:00,O00000353,直播下单,U01788,是,否,男,家居,143,1,否,0,0,1
2023-02-06 00:00:00,O00000354,直播下单,U00691,否,否,女,食品,182,1,是,0,0,1
2023-02-06 00:00:00,O00000355,直播下单,U00341,否,否,女,数码,158,1,否,0,0,1
2023-02-06 00:00:00,O00000356,店铺下单,U01168,否,否,女,服饰,172,1,否,0,0,1
2023-02-06 00:00:00,O00000357,直播下单,U01236,否,否,男,食品,109,1,否,0,0,1
2023-02-06 00:00:00,O00000358,店铺下单,U01595,是,否,男,食品,146,2,否,0,0,1
2023-02-06 00:00:00,O00000359,直播下单,U01515,否,否,女,服饰,112,2,否,0,0,1
2023-02-06 00:00:00,O00000360,直播下单,U01426,否,是,男,食品,172,1,是,0,0,0
2023-02-06 00:00:00,O00000361,直播下单,U00933,是,否,男,数码,132,1,是,0,0,1
2023-02-06 00:00:00,O00000362,店铺下单,U01433,否,否,女,食品,46,1,否,0,0,1
2023-02-06 00:00:00,O00000363,直播下单,U00401,否,否,女,服饰,99,2,否,0,0,0
2023-02-06 00:00:00,O00000364,店铺下单,U01150,是,否,女,数码,188,1,否,0,0,1
2023-02-06 00:00:00,O00000365,直播下单,U00148,是,是,女,家居,59,1,否,0,0,1
2023-02-07 00:00:00,O00000366,店铺下单,U00589,否,否,男,数码,195,1,否,0,0,0
2023-02-07 00:00:00,O00000367,直播下单,U00068,否,是,男,服饰,124,2,是,0,0,1
2023-02-07 00:00:00,O00000368,直播下单,U00818,否,否,男,家居,96,3,是,0,0,1
2023-02-07 00:00:00,O00000369,店铺下单,U01916,否,否,女,数码,102,1,否,0,0,1
2023-02-07 00:00:00,O00000370,店铺下单,U01149,否,否,男,家居,165,1,是,0,0,1
2023-02-07 00:00:00,O00000371,店铺下单,U00049,否,是,男,食品,50,4,否,0,0,1
2023-02-07 00:00:00,O00000372,店铺下单,U01859,否,否,男,服饰,106,1,否,0,0,1
2023-02-07 00:00:00,O00000373,直播下单,U00120,是,是,女,家居,154,1,否,0,1,0
2023-02-07 00:00:00,O00000374,店铺下单,U01641,是,否,女,数码,133,1,否,0,0,1
2023-02-07 00:00:00,O00000375,店铺下单,U00559,否,否,男,家居,106,1,否,0,0,0
2023-02-08 00:00:00,O00000376,直播下单,U00564,否,否,女,食品,162,1,是,0,0,1
2023-02-08 00:00:00,O00000377,店铺下单,U01300,否,是,男,服饰,190,1,否,0,0,1
2023-02-08 00:00:00,O00000378,直播下单,U01291,否,否,男,服饰,173,1,是,0,0,1
2023-02-08 00:00:00,O00000379,店铺下单,U01344,否,是,女,家居,181,1,否,0,0,1
2023-02-08 00:00:00,O00000380,店铺下单,U00021,否,否,女,数码,164,1,否,0,0,1
2023-02-08 00:00:00,O00000381,店铺下单,U00594,否,否,男,服饰,55,1,是,0,0,0
2023-02-08 00:00:00,O00000382,店铺下单,U01073,是,否,男,家居,177,2,否,0,0,0
2023-02-08 00:00:00,O00000383,直播下单,U01392,否,否,女,食品,162,1,否,0,0,1
2023-02-08 00:00:00,O00000384,店铺下单,U01346,否,否,男,家居,56,1,是,0,1,1
2023-02-08 00:00:00,O00000385,店铺下单,U00996,否,是,男,数码,101,1,否,0,0,0
2023-02-08 00:00:00,O00000386,店铺下单,U00393,是,否,女,家居,106,1,否,0,0,1
2023-02-08 00:00:00,O00000387,直播下单,U00999,是,是,女,服饰,72,1,是,0,0,0
2023-02-09 00:00:00,O00000388,店铺下单,U01765,否,否,女,数码,191,1,否,0,1,1
2023-02-09 00:00:00,O00000389,店铺下单,U01365,否,否,男,数码,69,1,否,0,0,1
2023-02-09 00:00:00,O00000390,直播下单,U01075,是,否,男,数码,114,1,是,1,0,1
2023-02-09 00:00:00,O00000391,直播下单,U01386,是,否,男,服饰,45,2,否,0,0,0
2023-02-09 00:00:00,O00000392,直播下单,U00631,否,否,男,食品,174,1,是,0,0,1
2023-02-09 00:00:00,O00000393,店铺下单,U01567,否,否,女,家居,84,1,否,0,0,1
2023-02-09 00:00:00,O00000394,直播下单,U01310,否,否,男,家居,164,1,否,0,0,1
2023-02-09 00:00:00,O00000395,直播下单,U00936,是,否,女,家居,89,1,否,0,0,0
2023-02-09 00:00:00,O00000396,店铺下单,U00360,否,否,女,家居,99,1,否,0,0,1
2023-02-10 00:00:00,O00000397,店铺下单,U00512,是,否,女,服饰,174,1,否,0,0,0
2023-02-10 00:00:00,O00000398,店铺下单,U01717,是,否,女,数码,155,3,否,0,0,0
2023-02-10 00:00:00,O00000399,直播下单,U00571,是,是,男,食品,198,1,是,1,0,1
2023-02-10 00:00:00,O00000400,店铺下单,U00042,否,是,女,数码,144,1,否,0,1,1
2023-02-10 00:00:00,O00000401,直播下单,U00239,是,否,男,服饰,121,1,是,0,0,0
2023-02-10 00:00:00,O00000402,直播下单,U01594,是,否,女,家居,179,3,否,0,0,1
2023-02-10 00:00:00,O00000403,店铺下单,U00259,否,否,男,家居,61,1,是,0,0,1
2023-02-10 00:00:00,O00000404,直播下单,U00467,否,否,男,数码,120,2,是,0,0,1
2023-02-11 00:00:00,O00000405,直播下单,U00668,是,否,男,服饰,153,1,否,0,0,1
2023-02-11 00:00:00,O00000406,直播下单,U01216,是,否,男,服饰,100,3,否,0,0,1
2023-02-11 00:00:00,O00000407,店铺下单,U01695,否,否,男,数码,65,1,是,0,0,1
2023-02-11 00:00:00,O00000408,直播下单,U00369,是,否,女,数码,82,2,否,0,0,1
2023-02-11 00:00:00,O00000409,店铺下单,U00716,否,否,男,食品,67,1,否,0,0,1
2023-02-12 00:00:00,O00000410,店铺下单,U00556,否,是,女,家居,100,1,否,0,0,1
2023-02-12 00:00:00,O00000411,店铺下单,U00507,是,是,女,服饰,69,1,是,0,0,1
2023-02-12 00:00:00,O00000412,直播下单,U01476,否,是,男,服饰,39,1,否,0,0,1
2023-02-12 00:00:00,O00000413,直播下单,U01411,否,否,女,数码,99,1,否,0,0,0
2023-02-12 00:00:00,O00000414,店铺下单,U00257,否,否,女,数码,167,1,否,0,0,1
2023-02-12 00:00:00,O00000415,直播下单,U00981,否,是,女,食品,147,2,否,0,0,1
2023-02-12 00:00:00,O00000416,店铺下单,U01648,是,否,男,食品,98,1,否,0,0,1
2023-02-12 00:00:00,O00000417,店铺下单,U00443,是,否,女,数码,155,1,否,0,0,1
2023-02-12 00:00:00,O00000418,直播下单,U01189,否,否,女,服饰,54,4,否,0,0,1
2023-02-12 00:00:00,O00000419,直播下单,U01690,否,否,女,数码,100,3,是,0,0,1
2023-02-12 00:00:00,O00000420,直播下单,U00178,否,否,女,服饰,127,1,是,0,0,1
2023-02-12 00:00:00,O00000421,直播下单,U01509,否,否,男,家居,70,1,否,0,0,1
2023-02-13 00:00:00,O00000422,店铺下单,U01077,是,否,女,服饰,189,1,否,0,0,1
2023-02-13 00:00:00,O00000423,店铺下单,U00230,否,否,男,家居,130,1,否,0,0,1
2023-02-13 00:00:00,O00000424,店铺下单,U00245,是,否,男,数码,62,1,否,0,0,1
2023-02-14 00:00:00,O00000425,直播下单,U00633,是,否,男,家居,188,1,否,0,0,1
2023-02-14 00:00:00,O00000426,店铺下单,U00258,是,是,男,服饰,104,1,否,0,0,1
2023-02-14 00:00:00,O00000427,直播下单,U01090,否,否,女,家居,56,1,否,0,0,1
2023-02-14 00:00:00,O00000428,店铺下单,U00938,是,否,女,数码,60,3,否,0,0,1
2023-02-14 00:00:00,O00000429,直播下单,U01233,是,否,男,数码,198,1,是,0,0,1
2023-02-14 00:00:00,O00000430,直播下单,U01995,是,否,女,服饰,129,1,否,0,0,0
2023-02-14 00:00:00,O00000431,店铺下单,U00054,否,否,男,食品,179,1,是,0,0,1
2023-02-14 00:00:00,O00000432,店铺下单,U01562,否,否,女,食品,88,1,是,0,0,1
2023-02-14 00:00:00,O00000433,直播下单,U00571,否,否,男,数码,93,1,否,0,0,1
2023-02-14 00:00:00,O00000434,直播下单,U00411,否,否,女,家居,164,3,是,0,0,0
2023-02-14 00:00:00,O00000435,直播下单,U00846,是,否,女,食品,173,1,否,0,0,1
2023-02-14 00:00:00,O00000436,店铺下单,U01291,是,否,男,家居,175,1,是,0,0,1
2023-02-14 00:00:00,O00000437,店铺下单,U01596,是,是,女,家居,47,4,是,0,0,1
2023-02-15 00:00:00,O00000438,直播下单,U00411,否,否,女,食品,131,1,否,0,0,1
2023-02-15 00:00:00,O00000439,直播下单,U00977,是,否,男,数码,56,1,是,0,0,0
2023-02-15 00:00:00,O00000440,直播下单,U00963,是,否,男,食品,169,1,否,0,0,1
2023-02-15 00:00:00,O00000441,店铺下单,U00684,否,否,男,数码,172,1,否,0,0,1
2023-02-15 00:00:00,O00000442,直播下单,U01130,否,否,男,服饰,42,1,否,0,0,1
2023-02-15 00:00:00,O00000443,直播下单,U00482,否,是,女,数码,95,1,是,0,0,1
2023-02-15 00:00:00,O00000444,店铺下单,U00069,是,是,男,数码,93,1,是,0,0,0
2023-02-15 00:00:00,O00000445,直播下单,U00224,是,否,男,服饰,77,1,是,0,0,0
2023-02-15 00:00:00,O00000446,直播下单,U00638,是,是,男,家居,88,1,是,0,0,1
2023-02-16 00:00:00,O00000447,店铺下单,U00888,是,否,男,数码,170,1,是,0,0,1
2023-02-16 00:00:00,O00000448,直播下单,U01188,否,否,女,数码,66,1,否,0,1,1
2023-02-16 00:00:00,O00000449,直播下单,U00671,否,是,男,服饰,61,1,否,0,0,0
2023-02-16 00:00:00,O00000450,直播下单,U01697,否,否,女,服饰,189,1,是,0,0,1
2023-02-17 00:00:00,O00000451,店铺下单,U00356,否,否,女,食品,137,1,否,0,0,0
2023-02-17 00:00:00,O00000452,直播下单,U00423,否,否,女,服饰,126,1,是,1,0,1
2023-02-17 00:00:00,O00000453,直播下单,U01026,否,是,女,家居,188,1,否,0,0,0
2023-02-17 00:00:00,O00000454,店铺下单,U01801,否,是,女,数码,144,1,是,0,0,1
2023-02-17 00:00:00,O00000455,店铺下单,U00660,否,否,女,数码,74,1,否,0,1,1
2023-02-17 00:00:00,O00000456,直播下单,U00362,否,否,男,家居,85,1,否,0,0,1
2023-02-17 00:00:00,O00000457,直播下单,U01360,否,否,女,服饰,186,1,是,0,0,1
2023-02-18 00:00:00,O00000458,店铺下单,U01632,否,否,女,服饰,135,1,是,0,0,1
2023-02-18 00:00:00,O00000459,直播下单,U01207,否,否,女,家居,144,1,否,0,0,0
2023-02-18 00:00:00,O00000460,店铺下单,U00067,否,是,男,数码,74,1,否,0,0,1
2023-02-18 00:00:00,O00000461,店铺下单,U00351,是,否,女,家居,176,1,否,0,0,1
2023-02-18 00:00:00,O00000462,直播下单,U00441,否,否,男,食品,133,1,否,0,0,1
2023-02-18 00:00:00,O00000463,直播下单,U01061,是,否,男,家居,139,1,否,0,0,1
2023-02-18 00:00:00,O00000464,店铺下单,U00789,是,否,女,家居,142,1,否,0,0,1
2023-02-18 00:00:00,O00000465,直播下单,U00571,是,否,男,食品,88,1,否,0,0,0
2023-02-18 00:00:00,O00000466,直播下单,U00982,否,否,男,服饰,154,1,否,0,0,1
2023-02-18 00:00:00,O00000467,直播下单,U00107,是,是,男,服饰,86,1,否,0,0,1
2023-02-18 00:00:00,O00000468,直播下单,U01409,否,否,男,服饰,119,2,是,0,1,1
2023-02-18 00:00:00,O00000469,直播下单,U00742,是,否,男,数码,91,1,否,0,0,1
2023-02-18 00:00:00,O00000470,店铺下单,U00075,是,是,男,家居,69,3,否,0,0,1
2023-02-19 00:00:00,O00000471,店铺下单,U01483,是,否,女,食品,47,4,否,0,0,1
2023-02-19 00:00:00,O00000472,店铺下单,U00599,是,否,女,家居,184,1,是,0,0,1
2023-02-19 00:00:00,O00000473,店铺下单,U01649,否,否,女,食品,67,3,否,0,1,1
2023-02-19 00:00:00,O00000474,店铺下单,U00932,是,是,女,家居,163,2,是,0,0,1
2023-02-19 00:00:00,O00000475,直播下单,U01564,否,否,女,食品,186,1,是,0,0,1
2023-02-19 00:00:00,O00000476,店铺下单,U00606,是,否,男,数码,76,1,否,0,0,1
2023-02-19 00:00:00,O00000477,直播下单,U00428,否,否,男,服饰,173,1,否,0,0,1
2023-02-19 00:00:00,O00000478,店铺下单,U01689,否,否,男,家居,167,2,否,0,0,0
2023-02-20 00:00:00,O00000479,店铺下单,U00700,否,否,男,服饰,148,1,否,0,0,1
2023-02-20 00:00:00,O00000480,直播下单,U01305,是,否,女,家居,70,1,否,0,0,1
2023-02-20 00:00:00,O00000481,直播下单,U01377,否,是,女,食品,157,1,是,0,0,1
2023-02-20 00:00:00,O00000482,店铺下单,U01998,是,否,女,家居,40,1,是,0,0,0
2023-02-20 00:00:00,O00000483,店铺下单,U01283,否,否,男,服饰,176,1,是,0,0,1
2023-02-20 00:00:00,O00000484,直播下单,U00412,否,否,女,服饰,144,1,否,0,0,1
2023-02-20 00:00:00,O00000485,直播下单,U00908,否,否,男,服饰,64,1,否,0,0,1
2023-02-20 00:00:00,O00000486,店铺下单,U00112,是,否,女,服饰,173,1,否,0,0,1
2023-02-20 00:00:00,O00000487,直播下单,U00351,否,否,男,数码,60,1,否,0,0,1
2023-02-21 00:00:00,O00000488,直播下单,U00773,否,否,女,食品,184,1,否,0,0,0
2023-02-21 00:00:00,O00000489,店铺下单,U00422,否,否,男,数码,159,1,否,0,0,1
2023-02-21 00:00:00,O00000490,店铺下单,U00075,否,否,男,服饰,114,1,否,0,0,1
2023-02-21 00:00:00,O00000491,店铺下单,U01738,是,是,男,数码,133,1,否,0,0,1
2023-02-21 00:00:00,O00000492,店铺下单,U01044,是,否,女,服饰,82,1,否,0,0,1
2023-02-21 00:00:00,O00000493,直播下单,U00013,否,否,女,家居,122,2,否,0,0,1
2023-02-21 00:00:00,O00000494,店铺下单,U00502,否,否,女,家居,181,1,否,0,0,1
2023-02-21 00:00:00,O00000495,店铺下单,U00535,否,否,女,服饰,170,1,否,0,0,1
2023-02-22 00:00:00,O00000496,直播下单,U01357,否,否,男,家居,138,2,是,0,0,0
2023-02-22 00:00:00,O00000497,直播下单,U01658,否,否,女,服饰,40,2,是,0,0,1
2023-02-22 00:00:00,O00000498,直播下单,U01992,是,是,女,服饰,164,3,是,0,0,1
2023-02-22 00:00:00,O00000499,直播下单,U00548,否,否,女,服饰,177,4,否,0,0,1
2023-02-22 00:00:00,O00000500,直播下单,U00538,否,否,女,服饰,198,1,否,0,0,0
2023-02-22 00:00:00,O00000501,直播下单,U01302,否,否,女,家居,148,1,否,0,0,1
2023-02-22 00:00:00,O00000502,店铺下单,U01671,否,否,女,食品,126,2,是,0,0,1
2023-02-22 00:00:00,O00000503,直播下单,U01049,否,否,女,数码,121,1,否,0,0,1
2023-02-23 00:00:00,O00000504,店铺下单,U00527,否,否,男,家居,197,2,否,0,0,1
2023-02-23 00:00:00,O00000505,直播下单,U01285,否,否,女,家居,158,2,是,0,0,1
2023-02-23 00:00:00,O00000506,店铺下单,U01825,否,是,男,服饰,145,2,是,0,0,1
2023-02-23 00:00:00,O00000507,店铺下单,U01357,否,否,男,食品,117,3,否,0,0,1
2023-02-23 00:00:00,O00000508,店铺下单,U00824,否,是,男,服饰,89,1,否,0,0,1
2023-02-23 00:00:00,O00000509,直播下单,U00973,否,否,女,食品,126,1,是,0,0,1
2023-02-23 00:00:00,O00000510,直播下单,U01367,否,否,女,数码,153,1,是,0,0,1
2023-02-24 00:00:00,O00000511,直播下单,U01419,是,否,女,家居,87,1,是,0,0,1
2023-02-24 00:00:00,O00000512,直播下单,U00508,是,否,男,家居,174,1,否,0,0,1
2023-02-24 00:00:00,O00000513,店铺下单,U00542,否,是,男,家居,160,1,否,0,0,1
2023-02-24 00:00:00,O00000514,店铺下单,U00334,否,否,男,服饰,121,2,是,0,0,1
2023-02-24 00:00:00,O00000515,店铺下单,U00438,否,是,女,食品,181,1,是,0,0,1
2023-02-24 00:00:00,O00000516,店铺下单,U00987,是,否,男,家居,196,1,是,0,0,0
2023-02-24 00:00:00,O00000517,店铺下单,U00483,是,是,女,食品,90,1,否,0,1,1
2023-02-24 00:00:00,O00000518,直播下单,U01206,否,是,女,服饰,97,1,否,0,0,1
2023-02-24 00:00:00,O00000519,店铺下单,U01273,否,是,女,服饰,125,1,是,0,0,1
2023-02-24 00:00:00,O00000520,店铺下单,U01817,否,否,女,数码,116,1,否,0,0,1
2023-02-25 00:00:00,O00000521,直播下单,U01916,是,否,女,服饰,49,1,否,0,0,0
2023-02-25 00:00:00,O00000522,店铺下单,U00681,是,否,男,食品,193,2,否,1,0,1
2023-02-25 00:00:00,O00000523,店铺下单,U00083,否,否,女,家居,113,1,否,0,0,1
2023-02-25 00:00:00,O00000524,直播下单,U00615,是,否,女,服饰,92,1,是,0,0,1
2023-02-26 00:00:00,O00000525,店铺下单,U00452,否,是,女,家居,166,1,否,0,0,0
2023-02-26 00:00:00,O00000526,直播下单,U01017,是,否,女,家居,71,3,否,0,0,1
2023-02-26 00:00:00,O00000527,直播下单,U01292,否,是,男,食品,195,1,否,0,0,1
2023-02-26 00:00:00,O00000528,店铺下单,U01675,否,否,女,食品,39,1,否,0,0,0
2023-02-26 00:00:00,O00000529,直播下单,U00965,否,否,男,食品,65,3,否,0,0,1
2023-02-26 00:00:00,O00000530,店铺下单,U01216,是,否,男,服饰,53,1,是,0,0,1
